Location,Time period,Time_UTC,Latitude_North,Longitude_East,Bleaching_alert_area,Degree_heating_week_Celsius_Week,Coral_bleaching_hotspot_Celsius,SST_Celsius,SST_Anomaly_Celsius
Palau,1985_1990,1985-12-10T12:00:00Z,7.775,134.575,1,0.14,0.43,29.650.000.000.000.000,0.84
Palau,1985_1990,1985-12-11T12:00:00Z,7.775,134.575,1,0.14,0.43,29.650.000.000.000.000,0.85
Palau,1985_1990,1985-12-12T12:00:00Z,7.775,134.575,1,0.14,0.3,29.52,0.73
Palau,1985_1990,1985-12-13T12:00:00Z,7.775,134.575,1,0.14,0.27,29.490.000.000.000.000,0.72
Palau,1985_1990,1985-12-14T12:00:00Z,7.775,134.575,0,0.14,-0.25,28.97,0.21
Palau,1985_1990,1985-12-15T12:00:00Z,7.775,134.575,0,0.14,-35.000.000.000.000.000,28.87,0.12
Palau,1985_1990,1985-12-16T12:00:00Z,7.775,134.575,0,0.14,-0.34,28.88,0.15
Palau,1985_1990,1985-12-17T12:00:00Z,7.775,134.575,0,0.14,-35.000.000.000.000.000,28.87,0.17
Palau,1985_1990,1985-12-18T12:00:00Z,7.775,134.575,0,0.14,-0.45,28.77,0.09
Palau,1985_1990,1985-12-19T12:00:00Z,7.775,134.575,0,0.14,-0.64,28.580.000.000.000.000,-0.07
Palau,1985_1990,1985-12-20T12:00:00Z,7.775,134.575,0,0.14,-0.74,28.48,-0.15
Palau,1985_1990,1985-12-21T12:00:00Z,7.775,134.575,1,0.14,0.07,29.29,6.900.000.000.000.000
Palau,1985_1990,1985-12-22T12:00:00Z,7.775,134.575,0,0.14,-0.01,29.21,0.63
Palau,1985_1990,1985-12-23T12:00:00Z,7.775,134.575,1,0.14,0.02,29.240.000.000.000.000,6.900.000.000.000.000
Palau,1985_1990,1985-12-24T12:00:00Z,7.775,134.575,1,0.14,0.06,29.28,0.75
Palau,1985_1990,1985-12-25T12:00:00Z,7.775,134.575,1,0.14,0.45,29.67,1.17
Palau,1985_1990,1985-12-26T12:00:00Z,7.775,134.575,1,0.14,0.15,29.37,0.89
Palau,1985_1990,1985-12-27T12:00:00Z,7.775,134.575,1,0.14,0.05,29.27,8.200.000.000.000.000
Palau,1985_1990,1985-12-28T12:00:00Z,7.775,134.575,0,0.14,-0.19,29.03,0.6
Palau,1985_1990,1985-12-29T12:00:00Z,7.775,134.575,0,0.14,-0.45,28.77,0.37
Palau,1985_1990,1985-12-30T12:00:00Z,7.775,134.575,0,0.14,-0.48,28.740.000.000.000.000,0.36
Palau,1985_1990,1985-12-31T12:00:00Z,7.775,134.575,0,0.14,-0.6,28.62,0.27
Palau,1985_1990,1986-01-01T12:00:00Z,7.775,134.575,0,0.14,-0.77,28.45,0.12
Palau,1985_1990,1986-01-02T12:00:00Z,7.775,134.575,0,0.14,-9.500.000.000.000.000,28.27,-0.03
Palau,1985_1990,1986-01-03T12:00:00Z,7.775,134.575,0,0.14,-0.92,28.3,0.02
Palau,1985_1990,1986-01-04T12:00:00Z,7.775,134.575,0,0.14,-0.44,28.78,0.53
Palau,1985_1990,1986-01-05T12:00:00Z,7.775,134.575,0,0.14,-0.42,28.8,5.700.000.000.000.000
Palau,1985_1990,1986-01-06T12:00:00Z,7.775,134.575,0,0.14,-0.38,28.84,0.64
Palau,1985_1990,1986-01-07T12:00:00Z,7.775,134.575,0,0.14,-0.56,28.66,0.48
Palau,1985_1990,1986-01-08T12:00:00Z,7.775,134.575,0,0.14,-0.54,28.68,0.53
Palau,1985_1990,1986-01-09T12:00:00Z,7.775,134.575,0,0.14,-0.51,28.71,0.58
Palau,1985_1990,1986-01-10T12:00:00Z,7.775,134.575,0,0.14,-0.6,28.62,0.52
Palau,1985_1990,1986-01-11T12:00:00Z,7.775,134.575,0,0.14,-0.72,28.5,0.42
Palau,1985_1990,1986-01-12T12:00:00Z,7.775,134.575,0,0.14,-0.72,28.5,0.45
Palau,1985_1990,1986-01-13T12:00:00Z,7.775,134.575,0,0.14,-0.72,28.5,47.000.000.000.000.000
Palau,1985_1990,1986-01-14T12:00:00Z,7.775,134.575,0,0.14,-0.85,28.37,0.37
Palau,1985_1990,1986-01-15T12:00:00Z,7.775,134.575,0,0.14,-0.9,28.32,0.34
Palau,1985_1990,1986-01-16T12:00:00Z,7.775,134.575,0,0.14,-1.18,28.04,0.07
Palau,1985_1990,1986-01-17T12:00:00Z,7.775,134.575,0,0.14,-1.22,28.0,0.04
Palau,1985_1990,1986-01-18T12:00:00Z,7.775,134.575,0,0.14,-1.05,28.17,0.22
Palau,1985_1990,1986-01-19T12:00:00Z,7.775,134.575,0,0.14,-1.19,28.03,0.1
Palau,1985_1990,1986-01-20T12:00:00Z,7.775,134.575,0,0.14,-1.26,27.96,0.04
Palau,1985_1990,1986-01-21T12:00:00Z,7.775,134.575,0,0.14,-1.12,28.1,0.19
Palau,1985_1990,1986-01-22T12:00:00Z,7.775,134.575,0,0.14,-1.0,28.22,0.32
Palau,1985_1990,1986-01-23T12:00:00Z,7.775,134.575,0,0.0,-0.52,28.7,0.81
Palau,1985_1990,1986-01-24T12:00:00Z,7.775,134.575,0,0.0,-0.79,28.43,0.55
Palau,1985_1990,1986-01-25T12:00:00Z,7.775,134.575,0,0.0,-0.73,28.490.000.000.000.000,0.62
Palau,1985_1990,1986-01-26T12:00:00Z,7.775,134.575,0,0.0,-0.93,28.29,0.43
Palau,1985_1990,1986-01-27T12:00:00Z,7.775,134.575,0,0.0,-1.08,28.14,0.3
Palau,1985_1990,1986-01-28T12:00:00Z,7.775,134.575,0,0.0,-1.11,28.11,0.28
Palau,1985_1990,1986-01-29T12:00:00Z,7.775,134.575,0,0.0,-9.500.000.000.000.000,28.27,0.45
Palau,1985_1990,1986-01-30T12:00:00Z,7.775,134.575,0,0.0,-1.29,27.93,0.12
Palau,1985_1990,1986-01-31T12:00:00Z,7.775,134.575,0,0.0,-1.36,27.86,0.06
Palau,1985_1990,1986-02-01T12:00:00Z,7.775,134.575,0,0.0,-1.48,27.740.000.000.000.000,-0.05
Palau,1985_1990,1986-02-02T12:00:00Z,7.775,134.575,0,0.0,-1.36,27.86,0.08
Palau,1985_1990,1986-02-03T12:00:00Z,7.775,134.575,0,0.0,-1.49,27.73,-0.04
Palau,1985_1990,1986-02-04T12:00:00Z,7.775,134.575,0,0.0,-1.31,27.91,0.16
Palau,1985_1990,1986-02-05T12:00:00Z,7.775,134.575,0,0.0,-1.44,27.78,0.04
Palau,1985_1990,1986-02-06T12:00:00Z,7.775,134.575,0,0.0,-9.500.000.000.000.000,28.27,0.54
Palau,1985_1990,1986-02-07T12:00:00Z,7.775,134.575,0,0.0,-0.92,28.3,0.58
Palau,1985_1990,1986-02-08T12:00:00Z,7.775,134.575,0,0.0,-1.07,28.150.000.000.000.000,0.44
Palau,1985_1990,1986-02-09T12:00:00Z,7.775,134.575,0,0.0,-1.51,27.71,0.01
Palau,1985_1990,1986-02-10T12:00:00Z,7.775,134.575,0,0.0,-1.57,27.650.000.000.000.000,-0.04
Palau,1985_1990,1986-02-11T12:00:00Z,7.775,134.575,0,0.0,-1.7,27.52,-0.16
Palau,1985_1990,1986-02-12T12:00:00Z,7.775,134.575,0,0.0,-16.500.000.000.000.000,27.57,-0.09
Palau,1985_1990,1986-02-13T12:00:00Z,7.775,134.575,0,0.0,-1.73,27.490.000.000.000.000,-0.16
Palau,1985_1990,1986-02-14T12:00:00Z,7.775,134.575,0,0.0,-1.79,27.43,-0.21
Palau,1985_1990,1986-02-15T12:00:00Z,7.775,134.575,0,0.0,-1.82,27.400.000.000.000.000,-0.23
Palau,1985_1990,1986-02-16T12:00:00Z,7.775,134.575,0,0.0,-2.41,26.810.000.000.000.000,-8.300.000.000.000.000
Palau,1985_1990,1986-02-17T12:00:00Z,7.775,134.575,0,0.0,-22.600.000.000.000.000,26.96,-0.68
Palau,1985_1990,1986-02-18T12:00:00Z,7.775,134.575,0,0.0,-18.800.000.000.000.000,27.34,-0.31
Palau,1985_1990,1986-02-19T12:00:00Z,7.775,134.575,0,0.0,-18.800.000.000.000.000,27.34,-0.32
Palau,1985_1990,1986-02-20T12:00:00Z,7.775,134.575,0,0.0,-1.84,27.38,-0.29
Palau,1985_1990,1986-02-21T12:00:00Z,7.775,134.575,0,0.0,-2.11,27.11,-0.56
Palau,1985_1990,1986-02-22T12:00:00Z,7.775,134.575,0,0.0,-2.11,27.11,-5.700.000.000.000.000
Palau,1985_1990,1986-02-23T12:00:00Z,7.775,134.575,0,0.0,-2.0,27.22,-47.000.000.000.000.000
Palau,1985_1990,1986-02-24T12:00:00Z,7.775,134.575,0,0.0,-16.400.000.000.000.000,27.580.000.000.000.000,-0.11
Palau,1985_1990,1986-02-25T12:00:00Z,7.775,134.575,0,0.0,-1.53,27.69,-0.01
Palau,1985_1990,1986-02-26T12:00:00Z,7.775,134.575,0,0.0,-1.51,27.71,0.0
Palau,1985_1990,1986-02-27T12:00:00Z,7.775,134.575,0,0.0,-1.5,27.72,0.0
Palau,1985_1990,1986-02-28T12:00:00Z,7.775,134.575,0,0.0,-1.32,27.900.000.000.000.000,0.18
Palau,1985_1990,1986-03-01T12:00:00Z,7.775,134.575,0,0.0,-0.85,28.37,0.64
Palau,1985_1990,1986-03-02T12:00:00Z,7.775,134.575,0,0.0,-0.92,28.3,0.56
Palau,1985_1990,1986-03-03T12:00:00Z,7.775,134.575,0,0.0,-0.87,28.35,0.61
Palau,1985_1990,1986-03-04T12:00:00Z,7.775,134.575,0,0.0,-1.1,28.12,0.37
Palau,1985_1990,1986-03-05T12:00:00Z,7.775,134.575,0,0.0,-0.96,28.26,0.5
Palau,1985_1990,1986-03-06T12:00:00Z,7.775,134.575,0,0.0,-11.400.000.000.000.000,28.080.000.000.000.000,0.31
Palau,1985_1990,1986-03-07T12:00:00Z,7.775,134.575,0,0.0,-11.400.000.000.000.000,28.080.000.000.000.000,0.31
Palau,1985_1990,1986-03-08T12:00:00Z,7.775,134.575,0,0.0,-1.34,27.88,0.1
Palau,1985_1990,1986-03-09T12:00:00Z,7.775,134.575,0,0.0,-1.17,28.05,0.26
Palau,1985_1990,1986-03-10T12:00:00Z,7.775,134.575,0,0.0,-1.09,28.13,0.34
Palau,1985_1990,1986-03-11T12:00:00Z,7.775,134.575,0,0.0,-1.11,28.11,0.31
Palau,1985_1990,1986-03-12T12:00:00Z,7.775,134.575,0,0.0,-0.77,28.45,0.64
Palau,1985_1990,1986-03-13T12:00:00Z,7.775,134.575,0,0.0,-0.56,28.66,0.84
Palau,1985_1990,1986-03-14T12:00:00Z,7.775,134.575,0,0.0,-0.62,28.6,0.78
Palau,1985_1990,1986-03-15T12:00:00Z,7.775,134.575,0,0.0,-0.59,28.63,0.8
Palau,1985_1990,1986-03-16T12:00:00Z,7.775,134.575,0,0.0,-0.55,28.67,8.200.000.000.000.000
Palau,1985_1990,1986-03-17T12:00:00Z,7.775,134.575,0,0.0,-0.59,28.63,0.76
Palau,1985_1990,1986-03-18T12:00:00Z,7.775,134.575,0,0.0,-0.8,28.42,0.53
Palau,1985_1990,1986-03-19T12:00:00Z,7.775,134.575,0,0.0,-9.500.000.000.000.000,28.27,0.36
Palau,1985_1990,1986-03-20T12:00:00Z,7.775,134.575,0,0.0,-0.75,28.47,0.54
Palau,1985_1990,1986-03-21T12:00:00Z,7.775,134.575,0,0.0,-0.71,28.51,0.56
Palau,1985_1990,1986-03-22T12:00:00Z,7.775,134.575,0,0.0,-0.93,28.29,0.32
Palau,1985_1990,1986-03-23T12:00:00Z,7.775,134.575,0,0.0,-0.98,28.240.000.000.000.000,0.26
Palau,1985_1990,1986-03-24T12:00:00Z,7.775,134.575,0,0.0,-0.93,28.29,0.29
Palau,1985_1990,1986-03-25T12:00:00Z,7.775,134.575,0,0.0,-9.500.000.000.000.000,28.27,0.25
Palau,1985_1990,1986-03-26T12:00:00Z,7.775,134.575,0,0.0,-9.500.000.000.000.000,28.27,0.23
Palau,1985_1990,1986-03-27T12:00:00Z,7.775,134.575,0,0.0,-0.99,28.23,0.17
Palau,1985_1990,1986-03-28T12:00:00Z,7.775,134.575,0,0.0,-1.26,27.96,-0.12
Palau,1985_1990,1986-03-29T12:00:00Z,7.775,134.575,0,0.0,-1.26,27.96,-0.14
Palau,1985_1990,1986-03-30T12:00:00Z,7.775,134.575,0,0.0,-1.56,27.66,-0.46
Palau,1985_1990,1986-03-31T12:00:00Z,7.775,134.575,0,0.0,-1.67,27.55,-0.59
Palau,1985_1990,1986-04-01T12:00:00Z,7.775,134.575,0,0.0,-1.78,27.44,-0.72
Palau,1985_1990,1986-04-02T12:00:00Z,7.775,134.575,0,0.0,-1.75,27.47,-0.71
Palau,1985_1990,1986-04-03T12:00:00Z,7.775,134.575,0,0.0,-16.400.000.000.000.000,27.580.000.000.000.000,-0.62
Palau,1985_1990,1986-04-04T12:00:00Z,7.775,134.575,0,0.0,-1.52,27.7,-0.52
Palau,1985_1990,1986-04-05T12:00:00Z,7.775,134.575,0,0.0,-1.45,27.77,-47.000.000.000.000.000
Palau,1985_1990,1986-04-06T12:00:00Z,7.775,134.575,0,0.0,-1.46,27.76,-0.5
Palau,1985_1990,1986-04-07T12:00:00Z,7.775,134.575,0,0.0,-16.600.000.000.000.000,27.560.000.000.000.000,-0.72
Palau,1985_1990,1986-04-08T12:00:00Z,7.775,134.575,0,0.0,-1.51,27.71,-0.58
Palau,1985_1990,1986-04-09T12:00:00Z,7.775,134.575,0,0.0,-16.300.000.000.000.000,27.59,-0.72
Palau,1985_1990,1986-04-10T12:00:00Z,7.775,134.575,0,0.0,-1.57,27.650.000.000.000.000,-0.68
Palau,1985_1990,1986-04-11T12:00:00Z,7.775,134.575,0,0.0,-1.47,27.75,-0.6
Palau,1985_1990,1986-04-12T12:00:00Z,7.775,134.575,0,0.0,-1.31,27.91,-0.46
Palau,1985_1990,1986-04-13T12:00:00Z,7.775,134.575,0,0.0,-1.16,28.060.000.000.000.000,-0.33
Palau,1985_1990,1986-04-14T12:00:00Z,7.775,134.575,0,0.0,-0.66,28.560.000.000.000.000,0.15
Palau,1985_1990,1986-04-15T12:00:00Z,7.775,134.575,0,0.0,-0.74,28.48,0.05
Palau,1985_1990,1986-04-16T12:00:00Z,7.775,134.575,0,0.0,-0.67,28.55,0.1
Palau,1985_1990,1986-04-17T12:00:00Z,7.775,134.575,0,0.0,-0.54,28.68,0.2
Palau,1985_1990,1986-04-18T12:00:00Z,7.775,134.575,0,0.0,-0.72,28.5,0.0
Palau,1985_1990,1986-04-19T12:00:00Z,7.775,134.575,0,0.0,-0.71,28.51,-0.01
Palau,1985_1990,1986-04-20T12:00:00Z,7.775,134.575,0,0.0,-0.78,28.44,-0.11
Palau,1985_1990,1986-04-21T12:00:00Z,7.775,134.575,0,0.0,-0.64,28.580.000.000.000.000,0.01
Palau,1985_1990,1986-04-22T12:00:00Z,7.775,134.575,0,0.0,-0.81,28.41,-0.19
Palau,1985_1990,1986-04-23T12:00:00Z,7.775,134.575,0,0.0,-8.200.000.000.000.000,28.400.000.000.000.000,-0.22
Palau,1985_1990,1986-04-24T12:00:00Z,7.775,134.575,0,0.0,-0.29,28.93,0.29
Palau,1985_1990,1986-04-25T12:00:00Z,7.775,134.575,0,0.0,-6.900.000.000.000.000,28.53,-0.14
Palau,1985_1990,1986-04-26T12:00:00Z,7.775,134.575,0,0.0,-0.75,28.47,-0.22
Palau,1985_1990,1986-04-27T12:00:00Z,7.775,134.575,0,0.0,-1.5,27.72,-0.99
Palau,1985_1990,1986-04-28T12:00:00Z,7.775,134.575,0,0.0,-1.23,27.990.000.000.000.000,-0.75
Palau,1985_1990,1986-04-29T12:00:00Z,7.775,134.575,0,0.0,-1.48,27.740.000.000.000.000,-1.02
Palau,1985_1990,1986-04-30T12:00:00Z,7.775,134.575,0,0.0,-1.06,28.16,-0.62
Palau,1985_1990,1986-05-01T12:00:00Z,7.775,134.575,0,0.0,-0.61,28.61,-0.2
Palau,1985_1990,1986-05-02T12:00:00Z,7.775,134.575,2,0.15,01.03,30.25,1.42
Palau,1985_1990,1986-05-03T12:00:00Z,7.775,134.575,2,0.29,1.0,30.22,1.36
Palau,1985_1990,1986-05-04T12:00:00Z,7.775,134.575,1,0.29,0.76,29.98,1.1
Palau,1985_1990,1986-05-05T12:00:00Z,7.775,134.575,1,0.29,0.67,29.89,0.99
Palau,1985_1990,1986-05-06T12:00:00Z,7.775,134.575,2,0.45,11.400.000.000.000.000,30.36,1.43
Palau,1985_1990,1986-05-07T12:00:00Z,7.775,134.575,2,0.65,13.900.000.000.000.000,30.61,16.600.000.000.000.000
Palau,1985_1990,1986-05-08T12:00:00Z,7.775,134.575,1,0.65,0.96,30.18,1.21
Palau,1985_1990,1986-05-09T12:00:00Z,7.775,134.575,1,0.65,5.700.000.000.000.000,29.79,0.79
Palau,1985_1990,1986-05-10T12:00:00Z,7.775,134.575,1,0.65,0.38,29.6,0.58
Palau,1985_1990,1986-05-11T12:00:00Z,7.775,134.575,1,0.65,0.25,29.47,0.42
Palau,1985_1990,1986-05-12T12:00:00Z,7.775,134.575,1,0.65,0.06,29.28,0.21
Palau,1985_1990,1986-05-13T12:00:00Z,7.775,134.575,0,0.65,-0.19,29.03,-0.06
Palau,1985_1990,1986-05-14T12:00:00Z,7.775,134.575,0,0.65,-0.1,29.12,0.0
Palau,1985_1990,1986-05-15T12:00:00Z,7.775,134.575,1,0.65,0.01,29.23,0.09
Palau,1985_1990,1986-05-16T12:00:00Z,7.775,134.575,0,0.65,-0.17,29.05,-0.09
Palau,1985_1990,1986-05-17T12:00:00Z,7.775,134.575,0,0.65,-0.06,29.16,0.01
Palau,1985_1990,1986-05-18T12:00:00Z,7.775,134.575,1,0.65,0.23,29.45,0.3
Palau,1985_1990,1986-05-19T12:00:00Z,7.775,134.575,1,0.65,0.61,29.830.000.000.000.000,0.68
Palau,1985_1990,1986-05-20T12:00:00Z,7.775,134.575,1,0.65,0.66,29.88,0.73
Palau,1985_1990,1986-05-21T12:00:00Z,7.775,134.575,2,0.8,01.03,30.25,01.09
Palau,1985_1990,1986-05-22T12:00:00Z,7.775,134.575,2,0.97,1.17,30.39,1.23
Palau,1985_1990,1986-05-23T12:00:00Z,7.775,134.575,1,0.97,0.96,30.18,01.02
Palau,1985_1990,1986-05-24T12:00:00Z,7.775,134.575,1,0.97,0.74,29.96,0.8
Palau,1985_1990,1986-05-25T12:00:00Z,7.775,134.575,1,0.97,0.64,29.86,6.900.000.000.000.000
Palau,1985_1990,1986-05-26T12:00:00Z,7.775,134.575,2,11.300.000.000.000.000,1.18,30.400.000.000.000.000,1.23
Palau,1985_1990,1986-05-27T12:00:00Z,7.775,134.575,1,11.300.000.000.000.000,0.99,30.21,01.04
Palau,1985_1990,1986-05-28T12:00:00Z,7.775,134.575,1,11.300.000.000.000.000,9.500.000.000.000.000,30.17,1.0
Palau,1985_1990,1986-05-29T12:00:00Z,7.775,134.575,1,11.300.000.000.000.000,0.79,30.01,8.300.000.000.000.000
Palau,1985_1990,1986-05-30T12:00:00Z,7.775,134.575,1,11.300.000.000.000.000,0.78,30.0,8.200.000.000.000.000
Palau,1985_1990,1986-05-31T12:00:00Z,7.775,134.575,1,11.300.000.000.000.000,0.77,29.990.000.000.000.000,0.81
Palau,1985_1990,1986-06-01T12:00:00Z,7.775,134.575,1,11.300.000.000.000.000,0.68,29.900.000.000.000.000,0.72
Palau,1985_1990,1986-06-02T12:00:00Z,7.775,134.575,1,11.300.000.000.000.000,0.59,29.810.000.000.000.000,0.62
Palau,1985_1990,1986-06-03T12:00:00Z,7.775,134.575,1,11.300.000.000.000.000,6.900.000.000.000.000,29.91,0.72
Palau,1985_1990,1986-06-04T12:00:00Z,7.775,134.575,1,11.300.000.000.000.000,8.200.000.000.000.000,30.04,0.85
Palau,1985_1990,1986-06-05T12:00:00Z,7.775,134.575,1,11.300.000.000.000.000,0.88,30.1,0.91
Palau,1985_1990,1986-06-06T12:00:00Z,7.775,134.575,1,11.300.000.000.000.000,0.84,30.060.000.000.000.000,0.86
Palau,1985_1990,1986-06-07T12:00:00Z,7.775,134.575,2,1.3,1.17,30.39,1.19
Palau,1985_1990,1986-06-08T12:00:00Z,7.775,134.575,2,1.45,01.02,30.240.000.000.000.000,01.04
Palau,1985_1990,1986-06-09T12:00:00Z,7.775,134.575,2,1.61,1.12,30.34,11.400.000.000.000.000
Palau,1985_1990,1986-06-10T12:00:00Z,7.775,134.575,2,1.79,1.29,30.51,1.3
Palau,1985_1990,1986-06-11T12:00:00Z,7.775,134.575,2,1.94,01.02,30.240.000.000.000.000,01.03
Palau,1985_1990,1986-06-12T12:00:00Z,7.775,134.575,1,1.94,0.86,30.080.000.000.000.000,0.87
Palau,1985_1990,1986-06-13T12:00:00Z,7.775,134.575,1,1.94,35.000.000.000.000.000,29.57,0.36
Palau,1985_1990,1986-06-14T12:00:00Z,7.775,134.575,1,1.94,0.11,29.330.000.000.000.000,0.11
Palau,1985_1990,1986-06-15T12:00:00Z,7.775,134.575,1,1.94,0.08,29.3,0.08
Palau,1985_1990,1986-06-16T12:00:00Z,7.775,134.575,1,1.94,0.06,29.28,0.07
Palau,1985_1990,1986-06-17T12:00:00Z,7.775,134.575,0,1.94,-0.01,29.21,0.01
Palau,1985_1990,1986-06-18T12:00:00Z,7.775,134.575,1,1.94,0.01,29.23,0.04
Palau,1985_1990,1986-06-19T12:00:00Z,7.775,134.575,0,1.94,-0.06,29.16,-0.02
Palau,1985_1990,1986-06-20T12:00:00Z,7.775,134.575,0,1.94,-0.22,29.0,-0.17
Palau,1985_1990,1986-06-21T12:00:00Z,7.775,134.575,0,1.94,-0.3,28.92,-0.24
Palau,1985_1990,1986-06-22T12:00:00Z,7.775,134.575,0,1.94,-0.44,28.78,-0.37
Palau,1985_1990,1986-06-23T12:00:00Z,7.775,134.575,0,1.94,-0.65,28.57,-5.700.000.000.000.000
Palau,1985_1990,1986-06-24T12:00:00Z,7.775,134.575,0,1.94,-0.39,28.830.000.000.000.000,-0.3
Palau,1985_1990,1986-06-25T12:00:00Z,7.775,134.575,0,1.94,-0.1,29.12,0.0
Palau,1985_1990,1986-06-26T12:00:00Z,7.775,134.575,1,1.94,0.08,29.3,0.19
Palau,1985_1990,1986-06-27T12:00:00Z,7.775,134.575,1,1.94,0.04,29.26,0.16
Palau,1985_1990,1986-06-28T12:00:00Z,7.775,134.575,1,1.94,0.01,29.23,0.14
Palau,1985_1990,1986-06-29T12:00:00Z,7.775,134.575,0,1.94,-0.05,29.17,0.09
Palau,1985_1990,1986-06-30T12:00:00Z,7.775,134.575,0,1.94,-0.14,29.080.000.000.000.000,0.01
Palau,1985_1990,1986-07-01T12:00:00Z,7.775,134.575,0,1.94,-0.12,29.1,0.04
Palau,1985_1990,1986-07-02T12:00:00Z,7.775,134.575,0,1.94,-0.26,28.96,-0.09
Palau,1985_1990,1986-07-03T12:00:00Z,7.775,134.575,0,1.94,-0.4,28.82,-0.22
Palau,1985_1990,1986-07-04T12:00:00Z,7.775,134.575,0,1.94,-0.59,28.63,-0.4
Palau,1985_1990,1986-07-05T12:00:00Z,7.775,134.575,0,1.94,-0.64,28.580.000.000.000.000,-0.44
Palau,1985_1990,1986-07-06T12:00:00Z,7.775,134.575,0,1.94,-0.46,28.76,-0.25
Palau,1985_1990,1986-07-07T12:00:00Z,7.775,134.575,0,1.94,-0.42,28.8,-0.2
Palau,1985_1990,1986-07-08T12:00:00Z,7.775,134.575,0,1.94,-0.87,28.35,-0.64
Palau,1985_1990,1986-07-09T12:00:00Z,7.775,134.575,0,1.94,-0.88,28.34,-0.64
Palau,1985_1990,1986-07-10T12:00:00Z,7.775,134.575,0,1.94,-0.93,28.29,-0.68
Palau,1985_1990,1986-07-11T12:00:00Z,7.775,134.575,0,1.94,-0.98,28.240.000.000.000.000,-0.72
Palau,1985_1990,1986-07-12T12:00:00Z,7.775,134.575,0,1.94,-0.93,28.29,-0.66
Palau,1985_1990,1986-07-13T12:00:00Z,7.775,134.575,0,1.94,-0.96,28.26,-0.68
Palau,1985_1990,1986-07-14T12:00:00Z,7.775,134.575,0,1.94,-1.09,28.13,-0.8
Palau,1985_1990,1986-07-15T12:00:00Z,7.775,134.575,0,1.94,-0.99,28.23,-6.900.000.000.000.000
Palau,1985_1990,1986-07-16T12:00:00Z,7.775,134.575,0,1.94,-1.06,28.16,-0.75
Palau,1985_1990,1986-07-17T12:00:00Z,7.775,134.575,0,1.94,-1.04,28.18,-0.73
Palau,1985_1990,1986-07-18T12:00:00Z,7.775,134.575,0,1.94,-0.92,28.3,-0.6
Palau,1985_1990,1986-07-19T12:00:00Z,7.775,134.575,0,1.94,-0.46,28.76,-0.14
Palau,1985_1990,1986-07-20T12:00:00Z,7.775,134.575,0,1.94,-0.24,28.98,0.09
Palau,1985_1990,1986-07-21T12:00:00Z,7.775,134.575,0,1.94,-0.17,29.05,0.16
Palau,1985_1990,1986-07-22T12:00:00Z,7.775,134.575,0,1.94,-0.38,28.84,-0.04
Palau,1985_1990,1986-07-23T12:00:00Z,7.775,134.575,0,1.94,-0.31,28.91,0.03
Palau,1985_1990,1986-07-24T12:00:00Z,7.775,134.575,0,1.94,-0.12,29.1,0.23
Palau,1985_1990,1986-07-25T12:00:00Z,7.775,134.575,0,1.79,-0.03,29.19,0.32
Palau,1985_1990,1986-07-26T12:00:00Z,7.775,134.575,0,16.500.000.000.000.000,-35.000.000.000.000.000,28.87,0.01
Palau,1985_1990,1986-07-27T12:00:00Z,7.775,134.575,0,16.500.000.000.000.000,-0.68,28.54,-0.32
Palau,1985_1990,1986-07-28T12:00:00Z,7.775,134.575,0,16.500.000.000.000.000,-0.75,28.47,-0.38
Palau,1985_1990,1986-07-29T12:00:00Z,7.775,134.575,0,1.48,-0.78,28.44,-41.000.000.000.000.000
Palau,1985_1990,1986-07-30T12:00:00Z,7.775,134.575,0,1.29,-0.42,28.8,-0.04
Palau,1985_1990,1986-07-31T12:00:00Z,7.775,134.575,0,1.29,-5.700.000.000.000.000,28.650.000.000.000.000,-0.19
Palau,1985_1990,1986-08-01T12:00:00Z,7.775,134.575,0,1.29,-0.64,28.580.000.000.000.000,-0.25
Palau,1985_1990,1986-08-02T12:00:00Z,7.775,134.575,0,1.29,-0.68,28.54,-0.29
Palau,1985_1990,1986-08-03T12:00:00Z,7.775,134.575,0,1.29,-0.63,28.59,-0.23
Palau,1985_1990,1986-08-04T12:00:00Z,7.775,134.575,0,1.29,-0.55,28.67,-0.15
Palau,1985_1990,1986-08-05T12:00:00Z,7.775,134.575,0,1.29,-0.46,28.76,-0.05
Palau,1985_1990,1986-08-06T12:00:00Z,7.775,134.575,0,1.29,-0.4,28.82,0.01
Palau,1985_1990,1986-08-07T12:00:00Z,7.775,134.575,0,1.29,-0.26,28.96,0.16
Palau,1985_1990,1986-08-08T12:00:00Z,7.775,134.575,0,1.29,-0.28,28.94,0.14
Palau,1985_1990,1986-08-09T12:00:00Z,7.775,134.575,0,1.29,-0.2,29.02,0.23
Palau,1985_1990,1986-08-10T12:00:00Z,7.775,134.575,0,1.29,-0.08,29.14,35.000.000.000.000.000
Palau,1985_1990,1986-08-11T12:00:00Z,7.775,134.575,0,1.29,-0.14,29.080.000.000.000.000,0.3
Palau,1985_1990,1986-08-12T12:00:00Z,7.775,134.575,0,1.29,-0.4,28.82,0.04
Palau,1985_1990,1986-08-13T12:00:00Z,7.775,134.575,0,11.400.000.000.000.000,-0.46,28.76,-0.01
Palau,1985_1990,1986-08-14T12:00:00Z,7.775,134.575,0,0.97,-0.65,28.57,-0.2
Palau,1985_1990,1986-08-15T12:00:00Z,7.775,134.575,0,0.97,-0.64,28.580.000.000.000.000,-0.18
